plant_id,total_fuel_consumption_quantity,total_elec_consumption,total_fuel_consumption_MMBtu,total_elec_consumption_MMBtu,net_gen_MWh
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,3547098,3547098,1039594
99999,0,0,684216,684216,200532
99999,0,0,294592,294592,86340
99999,0,0,8343418,8343418,2445315
99999,0,0,721868,721868,211568
99999,0,0,792678,792678,232321
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,881,881,5062,5062,503
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,9138,9138,53600,53600,2107
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,12199,186,70839,1101,204
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,405689,405689,404808,404808,175442
99999,0,0,0,0,0
99999,347669,347669,358603,358603,201641
99999,1775203,271191,1831643,279779,51183
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,42030,40786,43460,42169,5504
99999,237653,0,245913,0,0
99999,0,0,0,0,0
99999,579258,579258,619236,619236,98726
99999,0,0,0,0,0
99999,9743,9743,10034,10034,7655
99999,100798,100798,103016,103016,187307
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,853444,853444,860955,860955,608730
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,691748,691748,711809,711809,94946
99999,0,0,0,0,0
99999,277662,277662,285849,285849,30761
99999,369071,369071,379961,379961,64879
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,101161,101161,107115,107115,88123
99999,1943381,1943381,2057746,2057746,481212
99999,0,0,0,0,0
99999,1629100,1629100,1755066,1755066,571046
99999,1960142,1960142,2111660,2111660,817076
99999,119818,119818,129079,129079,198876
99999,744772,587694,798496,630287,53755
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,459296,459296,484486,484486,172671
99999,285895,285895,295203,295203,50156
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,824805,824805,850476,850476,187385
99999,1268597,1189533,1308135,1226552,409823
99999,3039382,384455,3136153,396653,76574
99999,0,0,0,0,0
99999,2949126,2949126,3127023,3127023,1280648
99999,275,0,290,0,0
99999,546352,546352,565631,565631,182630
99999,237256,0,245668,0,0
99999,328332,328332,337707,337707,362653
99999,0,0,0,0,0
99999,1148206,1148206,1261624,1261624,396048
99999,491357,491357,500443,500443,343656
99999,1643024,1643024,1673637,1673637,957867
99999,237335,237335,241632,241632,167111
99999,1159721,799984,1180428,814296,194457
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,2370332,2370332,2573166,2573166,1258735
99999,0,0,0,0,0
99999,835327,835327,905900,905900,498405
99999,1145743,1145307,1184108,1183660,171422
99999,453334,225963,468460,233501,27881
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,367976,18137,389006,19182,4362
99999,4180393,3206254,2827619,2173692,247472
99999,0,0,0,0,0
99999,267516,267516,275881,275881,48960
99999,0,0,0,0,0
99999,8343511,6949538,8541659,7114858,910210
99999,6383107,6383107,6575144,6575144,838648
99999,9868740,9868740,10112261,10112261,1300725
99999,43056,43056,44258,44258,7074
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,7,7,40,40,3
99999,0,0,0,0,0
99999,4167,4167,24465,24465,2064
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,2852,2852,16555,16555,1254
99999,0,0,0,0,0
99999,714,714,4106,4106,178
99999,7471,7471,42934,42934,3772
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,1732,1732,10064,10064,872
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,2058,2058,11948,11948,1020
99999,7423,7423,43541,43541,4813
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,80112,80112,465208,465208,51088
99999,117,117,678,678,52
99999,2352,1978,13663,11496,1237
99999,7771,5430,45125,31527,3641
99999,0,0,0,0,0
99999,1640,1640,9478,9478,681
99999,35,23,199,126,12
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,32451,32451,188201,188201,10238
99999,13926,13926,81174,81174,6391
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,23030,23030,133587,133587,16473
99999,1467,945,8528,5479,717
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,2493,2493,5332,5332,460
99999,0,0,0,0,0
99999,1793237,1793237,944887,944887,58360
99999,21640760,21640760,21527905,21527905,2065450
99999,6479130,6479130,6693610,6693610,625551
99999,24321023,10860792,25092300,11205524,2390789
99999,1364083,893948,1407364,922287,206449
99999,33508579,33508579,34460821,34460821,3006735
99999,307561,307561,318483,318483,35828
99999,192293,134853,199127,139613,18258
99999,923789,923789,956703,956703,89682
99999,1468379,952943,1519910,985902,119834
99999,291258,284593,301619,294712,32898
99999,1216561,449042,1262495,466023,105989
99999,1173657,1173657,1254173,1254173,82958
99999,585264,300931,603238,310155,57995
99999,1391605,605433,1434435,624033,120329
99999,36204599,36204599,37056530,37056530,3173405
99999,6523137,5242407,6677823,5366608,711175
99999,12231951,12231951,13242419,13242419,1189639
99999,12691771,12691771,12783444,12783444,1179103
99999,22467533,22467533,23294258,23294258,2082715
99999,214839,76989,222686,79825,14751
99999,12231167,12231167,12882283,12882283,1569662
99999,3963976,3963976,4077058,4077058,449102
99999,9440132,6816986,9706046,7009132,797052
99999,98679,98679,101586,101586,7803
99999,4010984,4010984,4131200,4131200,348025
99999,2281731,1572130,2350606,1619198,199262
99999,8384729,8384729,8738696,8738696,737919
99999,14805680,12278087,15677328,13000958,1497654
99999,11717648,7445021,12407203,7883325,1031124
99999,657664,258370,696366,273580,55221
99999,10256397,10256397,11014114,11014114,1088901
99999,14252874,14252874,15296791,15296791,1400749
99999,4828207,4407656,5177201,4732686,520656
99999,2377584,2377584,2549238,2549238,275308
99999,40357,40357,41483,41483,6588
99999,0,0,0,0,0
99999,4077810,4077810,4295177,4295177,358973
99999,13505710,13505710,13970129,13970129,1170215
99999,1744804,1149041,1805904,1189270,145382
99999,834397,456526,863613,472486,59102
99999,4647823,4647823,4795395,4795395,577080
99999,9123446,9123446,9411741,9411741,828811
99999,17327289,14907691,17876558,15378933,1622696
99999,4508035,2377064,4651462,2452628,397741
99999,4196782,4196782,4326348,4326348,308574
99999,30467287,30467287,32300181,32300181,2984341
99999,1057,1057,1115,1115,1064
99999,6068081,6068081,6283621,6283621,573380
99999,2270398,757392,2351209,784346,192054
99999,20076432,20076432,20684421,20684421,1680811
99999,3425838,2206777,3525388,2270921,296977
99999,5786027,5786027,6356494,6356494,595526
99999,12168025,12168025,12386455,12386455,1076462
99999,55806436,55806436,56801686,56801686,4919819
99999,2180829,2180829,2219790,2219790,378222
99999,3150490,1308245,3206638,1331599,317991
99999,6502259,6502259,6618092,6618092,690614
99999,7615241,3846746,7750916,3915364,690123
99999,8233250,8233250,8582989,8582989,1013028
99999,21181123,21181123,23038297,23038297,2331270
99999,4294072,2969988,4670290,3229913,376476
99999,9197650,9197650,10003391,10003391,924631
99999,3990505,3023459,4124328,3124909,392025
99999,3156470,2867010,3261779,2962758,353760
99999,1308664,1305606,791901,790048,94639
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,38513,38513,217168,217168,13405
99999,967,967,5587,5587,474
99999,562,562,3295,3295,318
99999,221,221,1278,1278,55
99999,6727,6727,39223,39223,2780
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,33578,33578,190232,190232,13472
99999,83,83,483,483,24
99999,1034,1034,6025,6025,404
99999,75,59,436,353,31
99999,12,7,72,37,3
99999,1615,1615,9352,9352,369
99999,18990,18990,110090,110090,7659
99999,500,500,2899,2899,272
99999,0,0,0,0,0
99999,16351,16351,94921,94921,11323
99999,3843,3843,22307,22307,1891
99999,0,0,0,0,0
99999,167081,167081,961512,961512,73705
99999,30377,30377,175376,175376,14496
99999,276,276,1612,1612,149
99999,3505,3505,20405,20405,1418
99999,0,0,0,0,0
99999,1553,1553,8967,8967,611
99999,17754,17754,102001,102001,4770
99999,0,0,0,0,0
99999,5290,5290,30788,30788,2292
99999,4341,4341,25530,25530,1899
99999,5413,5413,31088,31088,2727
99999,2653,2653,15236,15236,735
99999,355,150,2039,846,156
99999,3812,3812,22153,22153,1117
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,209,209,1219,1219,52
99999,1183,293,6899,1709,358
99999,7566,7566,44073,44073,2771
99999,41195,41195,239316,239316,18761
99999,3207,1189,18630,6924,1313
99999,1523,1381,8847,8035,692
99999,28072,28072,162201,162201,6421
99999,0,0,0,0,0
99999,2759,2759,16306,16306,1113
99999,33315,33315,193330,193330,17412
99999,512,512,2968,2968,286
99999,2178,1845,12639,10717,924
99999,352,310,2041,1796,153
99999,4000,4000,23350,23350,1295
99999,72383,72383,416943,416943,31793
99999,197,197,1145,1145,61
99999,2678,2678,15678,15678,830
99999,165,142,967,839,73
99999,127,97,745,567,49
99999,10650,10650,61538,61538,5786
99999,0,0,0,0,0
99999,20285,20285,117784,117784,7435
99999,2881,2881,16727,16727,831
99999,764,347,4436,2017,388
99999,749,505,4350,2940,245
99999,8007,8007,46524,46524,505
99999,106955,106955,621464,621464,40425
99999,80,44,465,254,22
99999,18,18,108,108,6
99999,35461,35461,205324,205324,12913
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,35008,35008,204373,204373,15197
99999,21691,21691,126964,126964,9489
99999,1059,1059,6102,6102,408
99999,973,973,5638,5638,413
99999,10996,10996,64009,64009,5432
99999,0,0,0,0,0
99999,85484,85484,495439,495439,41153
99999,1061,1061,6151,6151,380
99999,1333,1333,7726,7726,296
99999,3973,3973,23596,23596,1792
99999,46664,46664,271231,271231,20845
99999,0,0,0,0,0
99999,84,84,476,476,27
99999,0,0,0,0,0
99999,6420,6420,36244,36244,2313
99999,943,943,5358,5358,308
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,15040,15040,41982,41982,3194
99999,9248,9248,16346,16346,913
99999,561,561,1608,1608,92
99999,0,0,0,0,0
99999,12517,12517,36037,36037,2783
99999,40651,40651,117250,117250,7713
99999,45703,45703,125544,125544,10629
99999,4034590,4034590,1764897,1764897,117184
99999,1143066,1143066,499332,499332,44257
99999,2100925,2100925,1155508,1155508,77781
99999,3021476,3021476,1661811,1661811,97703
99999,19285,19285,9415,9415,288
99999,1970502,1970502,1021546,1021546,64365
99999,1028350,1028350,499014,499014,36097
99999,877561,877561,652067,652067,40709
99999,938420,938420,458978,458978,36399
99999,2877983,2877983,1424537,1424537,88286
99999,357957,357957,174992,174992,10512
99999,1031218,708956,504308,346763,29879
99999,729865,729865,353168,353168,22637
99999,4543524,4543524,4531966,4531966,466267
99999,12453548,12453548,12846099,12846099,1229382
99999,172297,172297,177690,177690,28794
99999,3581368,3581368,3695193,3695193,330031
99999,4639354,4639354,4770209,4770209,514413
99999,569322,406197,585530,417763,35997
99999,3037551,3037551,3119124,3119124,299038
99999,6231269,6231269,6452132,6452132,655646
99999,445613,333655,461613,345631,29782
99999,9150106,9150106,9474224,9474224,967430
99999,1751594,1126920,1813731,1166546,163002
99999,0,0,0,0,0
99999,602406,339502,624041,351702,58133
99999,631301,631301,653995,653995,41370
99999,9484725,5184929,9824584,5370720,739375
99999,4148464,4148464,4433328,4433328,350474
99999,206411,206411,220581,220581,15086
99999,1921640,1921640,1979475,1979475,194816
99999,937325,410515,966166,423135,79470
99999,2163965,1359513,2230563,1401339,185079
99999,1016830,828622,1031022,840167,72394
99999,95873,95873,99151,99151,10116
99999,19234836,19234836,19686213,19686213,1905144
99999,4788351,4788351,4899273,4899273,568126
99999,1609628,1609628,1647861,1647861,148106
99999,29736,29368,30432,30057,8634
99999,959371,959371,982158,982158,63361
99999,4092954,1606736,4189369,1644548,382286
99999,30010751,30010751,30873220,30873220,2856720
99999,26183028,26183028,26937005,26937005,3013342
99999,338114,215315,347848,221538,49631
99999,9603822,9603822,10410212,10410212,1230634
99999,12825,3911,13966,4259,1015
99999,14200288,14200288,14307929,14307929,1388969
99999,5795903,5795903,6030932,6030932,682048
99999,21308275,21308275,22141888,22141888,2105238
99999,767454,598236,795389,620097,67687
99999,3264595,1567928,3383781,1625671,292075
99999,2622019,891327,2717790,924156,134641
99999,14826566,14826566,15596643,15596643,1385501
99999,0,0,0,0,0
99999,3132316,934630,3299688,984618,240383
99999,3649151,3623646,3844109,3817374,349012
99999,9271861,9271861,9392616,9392616,873749
99999,50491,46277,51151,46836,5975
99999,1363060,1304635,1383056,1323928,175973
99999,5569543,5569543,5753969,5753969,518718
99999,4274132,4274132,4395732,4395732,446759
99999,1250995,1250995,1286772,1286772,136696
99999,583724,199423,600162,205040,43580
99999,32103521,14299751,33007758,14702750,2652167
99999,394294,394294,405919,405919,42034
99999,186563,186563,192155,192155,15982
99999,6569853,2704116,6768895,2786035,564206
99999,341489,113597,351835,117040,24540
99999,2916576,2916576,3030631,3030631,302390
99999,51809,51809,53817,53817,49465
99999,921548,35471,958278,36840,3174
99999,0,0,0,0,0
99999,1454390,415946,1519366,434547,91112
99999,29795449,29795449,31549435,31549435,3148785
99999,2599079,2599079,2752075,2752075,292852
99999,619128,148818,655563,157576,33039
99999,2824887,1118370,2991126,1184203,249720
99999,17723789,17723789,19083031,19083031,2351319
99999,2653237,2309776,2844441,2476626,213402
99999,20270381,20270381,20762734,20762734,1679127
99999,2193260,901896,2247640,924281,197282
99999,8017498,8017498,8238785,8238785,742785
99999,0,0,0,0,0
99999,1010016,687703,1037766,706597,83999
99999,2807117,2807117,2954519,2954519,309617
99999,11634273,11634273,12006727,12006727,1222432
99999,12992050,12992050,13411475,13411475,1249400
99999,1633492,1276519,1686583,1318036,113571
99999,115885,115885,119588,119588,68503
99999,12736104,12736104,12960507,12960507,1346363
99999,10482895,10482895,11049183,11049183,1225552
99999,678139,678139,701324,701324,67329
99999,9686021,9686021,10011052,10011052,901447
99999,449424,442816,465131,458281,40984
99999,1598059,1314114,1654050,1360151,117533
99999,340206,216555,352125,224125,19312
99999,5038443,5038443,5161403,5161403,476392
99999,1005732,1005732,1030318,1030318,96426
99999,741896,312773,759980,320410,69021
99999,674797,674797,704719,704719,63680
99999,11034906,11034906,11384138,11384138,1028070
99999,8126330,8126330,8382140,8382140,814818
99999,2977044,1568855,3071750,1618724,311505
99999,2879136,1984481,2970769,2047570,218264
99999,446967,157927,461188,162941,29488
99999,17902854,17902854,18928245,18928245,1593449
99999,57383234,57383234,60668774,60668774,4927545
99999,9700887,9700887,10003130,10003130,873073
99999,162512,162512,172363,172363,21843
99999,887443,887443,941187,941187,109899
99999,7957170,7957170,8239289,8239289,762944
99999,10919569,4964100,11308259,5140794,966511
99999,28746,10916,29752,11298,2791
99999,12665853,6712146,13116672,6951046,1199004
99999,711410,656402,733096,676450,58287
99999,4491973,4491973,4622369,4622369,514765
99999,233350,233350,240136,240136,18770
99999,58569,48747,60270,50167,4327
99999,7288435,7288435,8008000,8008000,901133
99999,10411317,10411317,10480507,10480507,397251
99999,1232701,457254,1241374,460500,105812
99999,4583199,4479308,4615466,4511019,400412
99999,33720688,33720688,34330231,34330231,3281197
99999,512308,468061,521535,476470,44654
99999,24301427,24301427,24741073,24741073,2315182
99999,914635,822603,930924,837256,72143
99999,2250280,1296316,2290389,1319455,232800
99999,92858652,43598170,94512437,44375017,7330984
99999,2414888,2414888,2526439,2526439,236148
99999,1064291,1063647,1113754,1113079,101025
99999,14726925,14726925,15345310,15345310,1592450
99999,4028623,4028623,4198753,4198753,437047
99999,2570616,2570616,2787834,2787834,347244
99999,40461624,40461624,41814177,41814177,4181662
99999,3022470,3022470,3239179,3239179,281786
99999,1472282,1472282,1518323,1518323,175181
99999,369541,145735,381316,150385,21597
99999,0,0,0,0,0
99999,455465,222515,275582,134690,24372
99999,62247,27014,70940,30791,6898
99999,3474766,1335387,2353071,904879,174134
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,70668,48673,303872,209292,21641
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,4122358,4122358,1208194
99999,0,0,502476,502476,147267
99999,0,0,26827596,26827596,7862719
99999,0,0,11710031,11710031,3432014
99999,0,0,21528,21528,6309
99999,0,0,3215521,3215521,942415
99999,0,0,30201441,30201441,8851534
99999,0,0,6203540,6203540,1818152
99999,0,0,22412,22412,6569
99999,0,0,3022971,3022971,885981
99999,0,0,531616,531616,155806
99999,0,0,12645,12645,3706
99999,0,0,1029847,1029847,301831
99999,0,0,781007,781007,228900
99999,0,0,9084965,9084965,2662651
99999,0,0,23183,23183,6795
99999,0,0,36431,36431,10677
99999,0,0,141026,141026,41331
99999,0,0,2195061,2195061,643336
99999,0,0,20974209,20974209,6147189
99999,0,0,2028168,2028168,594425
99999,0,0,99316,99316,29108
99999,0,0,114606,114606,33589
99999,0,0,1261418,1261418,369701
99999,0,0,41398,41398,12133
99999,0,0,10393554,10393554,3046176
99999,0,0,48761,48761,14291
99999,0,0,3202272,3202272,938533
99999,0,0,794383,794383,232820
99999,0,0,2261294,2261294,662748
99999,0,0,96397,96397,28252
99999,0,0,4343,4343,1273
99999,0,0,10074847,10074847,2952767
99999,0,0,272525,272525,79872
99999,0,0,3454279,3454279,1012392
99999,0,0,144487,144487,42347
99999,0,0,15020,15020,4402
99999,0,0,1640492,1640492,480799
99999,0,0,26135,26135,7660
99999,0,0,584483,584483,171302
99999,0,0,4637396,4637396,1359143
99999,0,0,25864455,25864455,7580438
99999,0,0,330642,330642,96905
99999,0,0,12306607,12306607,3606858
99999,0,0,2563786,2563786,751403
99999,0,0,16558,16558,4853
99999,0,0,4934649,4934649,1446263
99999,0,0,2900171,2900171,849993
99999,0,0,40603,40603,11899
99999,0,0,4266358,4266358,1250397
99999,0,0,404811,404811,118643
99999,0,0,67127,67127,19673
99999,0,0,2024535,2024535,593357
99999,0,0,14222292,14222292,4168314
99999,0,0,19665,19665,5764
99999,0,0,1098297,1098297,321892
99999,0,0,628671,628671,184253
99999,0,0,6338907,6338907,1857829
99999,0,0,30092828,30092828,8819700
99999,0,0,607611,607611,178080
99999,0,0,9093569,9093569,2665173
99999,0,0,14599,14599,4279
99999,0,0,8135816,8135816,2384469
99999,0,0,196834,196834,57689
99999,0,0,12156627,12156627,3562904
99999,0,0,29057197,29057197,8516180
99999,0,0,2675408,2675408,784118
99999,0,0,2376962,2376962,696649
99999,0,0,2041,2041,598
99999,0,0,1711846,1711846,501716
99999,0,0,92503,92503,27111
99999,0,0,2760311,2760311,809000
99999,0,0,277358,277358,81288
99999,0,0,1205926,1205926,353437
99999,0,0,2642773,2642773,774553
99999,0,0,20001558,20001558,5862120
99999,0,0,888984,888984,260546
99999,0,0,4640036,4640036,1359919
99999,0,0,282225,282225,82715
99999,0,0,9655,9655,2830
99999,0,0,36471,36471,10689
99999,0,0,2450840,2450840,718300
99999,0,0,1388843,1388843,407046
99999,0,0,1780169,1780169,521737
99999,0,0,2132936,2132936,625129
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,427879,427879,2415550,2415550,244125
99999,108294,86504,611392,488381,64291
99999,339,152,1912,866,204
99999,84448,84448,476744,476744,27519
99999,0,0,0,0,0
99999,959,959,5490,5490,380
99999,0,0,0,0,0
99999,73,73,423,423,20
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,32,26,188,130,13
99999,0,0,0,0,0
99999,223,223,1264,1264,108
99999,3589,3589,20904,20904,2106
99999,318,318,1852,1852,154
99999,146,146,851,851,102
99999,0,0,0,0,0
99999,853,853,4948,4948,632
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,100,100,586,586,50
99999,0,0,0,0,0
99999,164,164,956,956,113
99999,0,0,0,0,0
99999,126777,126777,729559,729559,71878
99999,661,661,3804,3804,175
99999,0,0,0,0,0
99999,65510,65510,378182,378182,9059
99999,2703,2703,15605,15605,1170
99999,7,3,40,20,5
99999,92,92,529,529,25
99999,7336,7336,42733,42733,3758
99999,34,34,197,197,14
99999,30,30,176,176,14
99999,163,163,945,945,113
99999,12,12,72,72,5
99999,26436,26436,152013,152013,10639
99999,96,96,559,559,44
99999,0,0,0,0,0
99999,0,0,0,0,0
99999,7471,7471,42930,42930,4032
99999,6127,6127,35206,35206,3362
99999,121,121,693,693,81
99999,3175,1433,18241,8228,1727
99999,5,5,30,30,1
99999,370,370,2150,2150,193
99999,6341,6341,36832,36832,3424
99999,158,134,921,792,114
99999,14430,14430,84062,84062,8671
99999,122,122,711,711,52
99999,7338,7338,42630,42630,4282
99999,549,549,3186,3186,177
99999,38,23,217,127,23
99999,4528,4528,26177,26177,1879
99999,0,0,0,0,0
99999,234,234,1340,1340,2
99999,5500,5500,31935,31935,3087
99999,5162,5162,29967,29967,2540
99999,0,0,0,0,0
99999,3798,2651,22049,15403,2048
99999,34,34,200,200,23
99999,0,0,0,0,0
99999,2802,2802,16206,16206,1444
99999,59,17,342,100,23
99999,29,23,172,134,12
99999,0,0,0,0,0
99999,12,12,72,65,6
99999,4809,4809,27934,27934,2392
99999,158,158,920,920,83
99999,4151,4151,24125,24125,1903
99999,5493,836,31907,4838,632
99999,224,224,1301,1301,62
99999,9307,9307,54047,54047,4919
99999,2847,2847,16533,16533,1467
99999,2272,2272,13413,13413,1480
99999,257,257,1485,1485,170
99999,147,147,851,851,99
99999,3210,3210,18588,18588,1623
99999,1046,920,6056,5330,597
99999,0,0,0,0,0
99999,228,228,1321,1321,133
99999,220,86,1273,494,102
99999,4901,4901,28612,28612,2911
99999,138,138,806,806,105
99999,0,0,0,0,0
99999,85,85,502,502,46
99999,28,28,164,164,15
99999,2030,2030,11698,11698,1128
99999,664,664,3869,3869,283
99999,48,48,277,277,27
99999,13959,13959,81358,81358,8426
99999,0,0,0,0,0
99999,1172,1172,6832,6832,690
99999,0,0,0,0,0
99999,211,211,1231,1231,137
99999,1634,1634,9485,9485,1012
99999,382,382,2217,2217,209
99999,0,0,0,0,0
99999,14045,14045,81480,81480,7597
99999,27423,27423,159080,159080,14240
99999,11,1,66,23,5
99999,104,104,621,621,54
99999,2958,2958,17573,17573,1853
99999,1290,1290,7508,7508,661
99999,356,356,2069,2069,204
99999,23,21,138,114,10
99999,1022,1022,5901,5901,494
99999,1864,1864,10539,10539,886
99999,0,0,0,0,0
99999,899417,899417,439952,439952,44346
99999,1154138,1154138,564545,564545,46409
99999,422509,422509,206669,206669,19006
99999,74956,64320,32785,28131,2343
99999,12843952,12843952,5618298,5618298,550093
99999,1716683,1080628,749914,472713,58486
99999,3304035,3304035,1443320,1443320,117827
99999,863674,863674,422468,422468,35022
99999,144433,144433,70644,70644,5800
99999,1282447,1282447,627304,627304,57388
99999,493814,188229,241486,92076,19570
99999,453089,453089,238642,238642,22924
99999,5140028,5140028,2705585,2705585,242086
99999,5109594,5109594,2554797,2554797,240165
99999,74278,39296,37139,19648,4417
99999,291116,291116,153587,153587,13111
99999,329089,329089,184289,184289,13996
99999,398900,398900,223383,223383,23637
99999,378703,378703,212073,212073,17284
99999,1621578,1621578,891869,891869,80550
99999,5879649,5879649,2813739,2813739,270807
99999,166610,166610,79726,79726,3315
99999,1426957,1426957,698011,698011,61968
99999,2073081,2073081,1072478,1072478,92051
99999,245265,245265,126914,126914,8616
99999,2513616,2513616,1229477,1229477,104627
99999,1439729,1439729,704212,704212,62617
99999,0,0,0,0,0
99999,503717,503717,246398,246398,23189
99999,10583096,10583096,5485264,5485264,484796
99999,562560,562560,275112,275112,22110
99999,438266,438266,214379,214379,19239
99999,720549,720549,352234,352234,25283
99999,694732,694732,339809,339809,40669
99999,198123,198123,96910,96910,9344
99999,168738,168738,82534,82534,8614
99999,5945212,5945212,2885097,2885097,250865
99999,779525,259300,378587,125857,30727
99999,0,0,0,0,0
99999,1116297,1116297,572246,572246,47433
99999,344852,344852,256289,256289,22542
99999,930522,930522,497315,497315,37833
